1; -2,9759383622975983
2; -2,9759383622975983
3; -2,9759383622975983
4; -2,9759383622975983
5; -2,9759383622975983
6; -2,9759383622975983
7; -2,9759383622975983
8; -2,9759383622975983
9; -2,9759383622975983
10; -2,9759383622975983
11; -2,9759383622975983
12; -2,9759383622975983
13; -2,9759383622975983
14; -2,9759383622975983
15; -2,9759383622975983
16; -2,9759383622975983
17; -2,9759383622975983
18; -2,9759383622975983
19; -2,9759383622975983
20; -2,9759383622975983
21; -2,9759383622975983
22; -2,9759383622975983
23; -2,9759383622975983
24; -2,9759383622975983
25; -2,9759383622975983
26; -2,9759383622975983
27; -2,9759383622975983
28; -2,9759383622975983
29; -2,9759383622975983
30; -2,9759383622975983
31; -2,9759383622975983
32; -2,9759383622975983
33; -2,9759383622975983
34; -2,9759383622975983
35; -2,9759383622975983
36; -2,9759383622975983
37; -2,9759383622975983
38; -2,9759383622975983
39; -2,9759383622975983
40; -2,9759383622975983
41; -2,9759383622975983
42; -2,9759383622975983
43; -2,9759383622975983
44; -2,9759383622975983
45; -2,9759383622975983
46; -2,9759383622975983
47; -2,9759383622975983
48; -2,9759383622975983
49; -2,9759383622975983
50; -2,9759383622975983
51; -2,9759383622975983
52; -2,9759383622975983
53; -2,9759383622975983
54; -2,9759383622975983
55; -2,9759383622975983
56; -2,9759383622975983
57; -2,9759383622975983
58; -2,9759383622975983
59; -2,9759383622975983
60; -2,9759383622975983
61; -2,9759383622975983
62; -2,9759383622975983
63; -2,9759383622975983
64; -2,9759383622975983
65; -2,9759383622975983
66; -2,9759383622975983
67; -2,9759383622975983
68; -2,9759383622975983
69; -2,9759383622975983
70; -2,9759383622975983
71; -2,9759383622975983
72; -2,9759383622975983
73; -2,9759383622975983
74; -2,9759383622975983
75; -2,9759383622975983
76; -2,9759383622975983
77; -2,9759383622975983
78; -2,9759383622975983
79; -2,9759383622975983
80; -2,9759383622975983
81; -2,9759383622975983
82; -2,9759383622975983
83; -2,9759383622975983
84; -2,9759383622975983
85; -2,9759383622975983
86; -2,9759383622975983
87; -2,9759383622975983
88; -2,9759383622975983
89; -2,9759383622975983
90; -2,9759383622975983
91; -2,9759383622975983
92; -2,9759383622975983
93; -2,9759383622975983
94; -2,9759383622975983
95; -2,9759383622975983
96; -2,9759383622975983
97; -2,9759383622975983
98; -2,9759383622975983
99; -2,9759383622975983
100; -2,9759383622975983
101; -2,9759383622975983
102; -2,9759383622975983
103; -2,9759383622975983
104; -2,9759383622975983
105; -2,9759383622975983
106; -2,9759383622975983
107; -2,9759383622975983
108; -2,9759383622975983
109; -2,9759383622975983
110; -2,9759383622975983
111; -2,9759383622975983
112; -2,9759383622975983
113; -2,9759383622975983
114; -2,9759383622975983
115; -2,9759383622975983
116; -2,9759383622975983
117; -2,9759383622975983
118; -2,9759383622975983
119; -2,9759383622975983
120; -2,9759383622975983
121; -2,9759383622975983
122; -2,9759383622975983
123; -2,9759383622975983
124; -2,9759383622975983
125; -2,9759383622975983
126; -2,9759383622975983
127; -2,9759383622975983
128; -2,9759383622975983
129; -2,9759383622975983
130; -2,9759383622975983
131; -2,9759383622975983
132; -2,9759383622975983
133; -2,9759383622975983
134; -2,9759383622975983
135; -2,9759383622975983
136; -2,9759383622975983
137; -2,9759383622975983
138; -2,9759383622975983
139; -2,9759383622975983
140; -2,9759383622975983
141; -2,9759383622975983
142; -2,9759383622975983
143; -2,9759383622975983
144; -2,9759383622975983
145; -2,9759383622975983
146; -2,9759383622975983
147; -2,9759383622975983
148; -2,9759383622975983
149; -2,9759383622975983
150; -2,9759383622975983
151; -2,9759383622975983
152; -2,9759383622975983
153; -2,9759383622975983
154; -2,9759383622975983
155; -2,9759383622975983
156; -2,9759383622975983
157; -2,9759383622975983
158; -2,9759383622975983
159; -2,9759383622975983
160; -2,9759383622975983
161; -2,9759383622975983
162; -2,9759383622975983
163; -2,9759383622975983
164; -2,9759383622975983
165; -2,9759383622975983
166; -2,9759383622975983
167; -2,9759383622975983
168; -2,9759383622975983
169; -2,9759383622975983
170; -2,9759383622975983
171; -2,9759383622975983
172; -2,9759383622975983
173; -2,9759383622975983
174; -2,9759383622975983
175; -2,9759383622975983
176; -2,9759383622975983
177; -2,9759383622975983
178; -2,9759383622975983
179; -2,9759383622975983
180; -2,9759383622975983
181; -2,9759383622975983
182; -2,9759383622975983
183; -2,9759383622975983
184; -2,9759383622975983
185; -2,9759383622975983
186; -2,9759383622975983
187; -2,9759383622975983
188; -2,9759383622975983
189; -2,9759383622975983
190; -2,9759383622975983
191; -2,9759383622975983
192; -2,9759383622975983
193; -2,9759383622975983
194; -2,9759383622975983
195; -2,9759383622975983
196; -2,9759383622975983
197; -2,9759383622975983
198; -2,9759383622975983
199; -2,9759383622975983
200; -2,9759383622975983
201; -2,9759383622975983
202; -2,9759383622975983
203; -2,9759383622975983
204; -2,9759383622975983
205; -2,9759383622975983
206; -2,9759383622975983
207; -2,9759383622975983
208; -2,9759383622975983
209; -2,9759383622975983
210; -2,9759383622975983
211; -2,9759383622975983
212; -2,9759383622975983
213; -2,9759383622975983
214; -2,9759383622975983
215; -2,9759383622975983
216; -2,9759383622975983
217; -3,1185847601845205
218; -3,1185847601845205
219; -3,1185847601845205
220; -3,1185847601845205
221; -3,1185847601845205
222; -3,1185847601845205
223; -3,1185847601845205
224; -3,1185847601845205
225; -3,1185847601845205
226; -3,1185847601845205
227; -3,1185847601845205
228; -3,1185847601845205
229; -3,1185847601845205
230; -3,1185847601845205
231; -3,1185847601845205
232; -3,1185847601845205
233; -3,1185847601845205
234; -3,1185847601845205
235; -3,1185847601845205
236; -3,1185847601845205
237; -3,1185847601845205
238; -3,1185847601845205
239; -3,1185847601845205
240; -3,1185847601845205
241; -3,1185847601845205
242; -3,1185847601845205
243; -3,1185847601845205
244; -3,1185847601845205
245; -3,1185847601845205
246; -3,1185847601845205
247; -3,1185847601845205
248; -3,1185847601845205
249; -3,1185847601845205
250; -3,1185847601845205
251; -3,1185847601845205
252; -3,1185847601845205
253; -3,1185847601845205
254; -3,1185847601845205
255; -3,1185847601845205
256; -3,1185847601845205
257; -3,1185847601845205
258; -3,1185847601845205
259; -3,1185847601845205
260; -3,1185847601845205
261; -3,1185847601845205
262; -3,1185847601845205
263; -3,1185847601845205
264; -3,1185847601845205
265; -3,1185847601845205
266; -3,1185847601845205
267; -3,1185847601845205
268; -3,1185847601845205
269; -3,1185847601845205
270; -3,1185847601845205
271; -3,1185847601845205
272; -3,1185847601845205
273; -3,1185847601845205
274; -3,1185847601845205
275; -3,1185847601845205
276; -3,1185847601845205
277; -3,1185847601845205
278; -3,1185847601845205
279; -3,1185847601845205
280; -3,1185847601845205
281; -3,1185847601845205
282; -3,1185847601845205
283; -3,1185847601845205
284; -3,1185847601845205
285; -3,1185847601845205
286; -3,1185847601845205
287; -3,1185847601845205
288; -3,1185847601845205
289; -3,1185847601845205
290; -3,1185847601845205
291; -3,1185847601845205
292; -3,1185847601845205
293; -3,1185847601845205
294; -3,1185847601845205
295; -3,1185847601845205
296; -3,1185847601845205
297; -3,1185847601845205
298; -3,1185847601845205
299; -3,1185847601845205
300; -3,1185847601845205
301; -3,1185847601845205
302; -3,1185847601845205
303; -3,1185847601845205
304; -3,1185847601845205
305; -3,1185847601845205
306; -3,1185847601845205
307; -3,1185847601845205
308; -3,1185847601845205
309; -3,1185847601845205
310; -3,2196739858512626
311; -3,2196739858512626
312; -3,2196739858512626
313; -3,2196739858512626
314; -3,2196739858512626
315; -3,2196739858512626
316; -3,2196739858512626
317; -3,2196739858512626
318; -3,2196739858512626
319; -3,2196739858512626
320; -3,2196739858512626
321; -3,2196739858512626
322; -3,2196739858512626
323; -3,2196739858512626
324; -3,2196739858512626
325; -3,2196739858512626
326; -3,2196739858512626
327; -3,2196739858512626
328; -3,2196739858512626
329; -3,2196739858512626
330; -3,2196739858512626
331; -3,2196739858512626
332; -3,2196739858512626
333; -3,2196739858512626
334; -3,2196739858512626
335; -3,2196739858512626
336; -3,2196739858512626
337; -3,2196739858512626
338; -3,2196739858512626
339; -3,2196739858512626
340; -3,2196739858512626
341; -3,2196739858512626
342; -3,2196739858512626
343; -3,2196739858512626
344; -3,2196739858512626
345; -3,2196739858512626
346; -3,2196739858512626
347; -3,2196739858512626
348; -3,2196739858512626
349; -3,2196739858512626
350; -3,2196739858512626
351; -3,2196739858512626
352; -3,2196739858512626
353; -3,2196739858512626
354; -3,2196739858512626
355; -3,2196739858512626
356; -3,4065154851265915
357; -3,4065154851265915
358; -3,4065154851265915
359; -3,4065154851265915
360; -3,4065154851265915
361; -3,4065154851265915
362; -3,4065154851265915
363; -3,4065154851265915
364; -3,4065154851265915
365; -3,4065154851265915
366; -3,4065154851265915
367; -3,4065154851265915
368; -3,4065154851265915
369; -3,4065154851265915
370; -3,4065154851265915
371; -3,4065154851265915
372; -3,4065154851265915
373; -3,4065154851265915
374; -3,4065154851265915
375; -3,4065154851265915
376; -3,4065154851265915
377; -3,4065154851265915
378; -3,4065154851265915
379; -3,4065154851265915
380; -3,4065154851265915
381; -3,4065154851265915
382; -3,4065154851265915
383; -3,614535767887193
384; -3,614535767887193
385; -3,614535767887193
386; -3,614535767887193
387; -3,614535767887193
388; -3,614535767887193
389; -3,614535767887193
390; -3,614535767887193
391; -3,614535767887193
392; -3,614535767887193
393; -3,614535767887193
394; -3,614535767887193
395; -3,614535767887193
396; -3,614535767887193
397; -3,614535767887193
398; -3,614535767887193
399; -3,614535767887193
400; -3,614535767887193
401; -3,614535767887193
402; -3,614535767887193
403; -3,614535767887193
404; -3,614535767887193
405; -3,614535767887193
406; -3,614535767887193
407; -3,614535767887193
408; -3,614535767887193
409; -3,614535767887193
410; -3,614535767887193
411; -3,614535767887193
412; -3,614535767887193
413; -3,614535767887193
414; -3,614535767887193
415; -3,614535767887193
416; -3,614535767887193
417; -3,614535767887193
418; -3,614535767887193
419; -3,614535767887193
420; -3,614535767887193
421; -3,614535767887193
422; -3,614535767887193
423; -3,614535767887193
424; -3,614535767887193
425; -3,614535767887193
426; -3,614535767887193
427; -3,614535767887193
428; -3,614535767887193
429; -3,614535767887193
430; -3,614535767887193
431; -3,614535767887193
432; -3,614535767887193
433; -3,614535767887193
434; -3,614535767887193
435; -3,614535767887193
436; -3,614535767887193
437; -3,614535767887193
438; -3,614535767887193
439; -3,614535767887193
440; -3,614535767887193
441; -3,614535767887193
442; -3,614535767887193
443; -3,614535767887193
444; -3,614535767887193
445; -3,614535767887193
446; -3,614535767887193
447; -3,614535767887193
448; -3,614535767887193
449; -3,614535767887193
450; -3,614535767887193
451; -3,614535767887193
452; -3,614535767887193
453; -3,614535767887193
454; -3,614535767887193
455; -3,614535767887193
456; -3,614535767887193
457; -3,614535767887193
458; -3,614535767887193
459; -3,614535767887193
460; -3,614535767887193
461; -3,614535767887193
462; -3,614535767887193
463; -3,614535767887193
464; -3,614535767887193
465; -3,614535767887193
466; -3,614535767887193
467; -3,614535767887193
468; -3,614535767887193
469; -3,614535767887193
470; -3,614535767887193
471; -3,614535767887193
472; -3,614535767887193
473; -3,614535767887193
474; -3,614535767887193
475; -3,614535767887193
476; -3,614535767887193
477; -3,614535767887193
478; -3,614535767887193
479; -3,614535767887193
480; -3,614535767887193
481; -3,614535767887193
482; -3,614535767887193
483; -3,614535767887193
484; -3,614535767887193
485; -3,614535767887193
486; -3,614535767887193
487; -3,614535767887193
488; -3,614535767887193
489; -3,614535767887193
490; -3,614535767887193
491; -3,614535767887193
492; -3,614535767887193
493; -3,614535767887193
494; -3,614535767887193
495; -3,614535767887193
